JCR:UUID,PATH,TYPE,JCR:CONTENT/METADATA/DC:FORMAT,TITLE,EXPIRES,JCR:CONTENT/METADATA/XMP:RHCC-FILE-LAST-MODIFIED,,JCR:CONTENT/METADATA/DC:LANGUAGE,JCR:CONTENT/METADATA/XMP:RHCC-ASSET-URL,JCR:CONTENT/METADATA/XMP:RHCC-AUDIENCE,JCR:CONTENT/METADATA/DAM:STATUS,JCR:CONTENT/METADATA/DC:DESCRIPTION,JCR:CONTENT/METADATA/XMP:RHCC-AUTHOR,JCR:CONTENT/METADATA/XMP:RHCC-BUSINESS-CHALLENGE,JCR:CONTENT/METADATA/XMP:RHCC-COMPETITOR,JCR:CONTENT/METADATA/XMP:RHCC-CONTENT-TYPE,JCR:CONTENT/METADATA/XMP:RHCC-DISTRIBUTION-TERMS,JCR:CONTENT/METADATA/XMP:RHCC-INDUSTRY,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT-COMPONENT,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT-LINE,JCR:CONTENT/METADATA/XMP:RHCC-REGION,JCR:CONTENT/METADATA/XMP:RHCC-SALES-STAGE,JCR:CONTENT/METADATA/XMP:RHCC-SOURCE-URL,JCR:CONTENT/METADATA/XMP:RHCC-TOPICS,JCR:CONTENT/METADATA/XMP:RHCC-TRAINING-AND-CERTIFICATION,JCR:CONTENT/METADATA/XMP:RHCC-PARTNERS,JCR:CONTENT/METADATA/XMP:RHCC-PERSONA,JCR:CONTENT/METADATA/XMP:RHCC-ROLES,JCR:CONTENT/METADATA/XMP:RHCC-SALES-PLAY
458439ce-046e-4f67-aa74-47868a17fd9f,/content/dam/rhcc/pnt/sales/technical-sales-and-go-to-market/cy24-gtm-narrative-v2.pdf,PDF,application/pdf,CY24 GTM Narrative V2.0,2025-07-04T20:00:00.000-04:00,2024-01-05T19:07:23.546Z,,en,,rhcc-audience:internal,available,"This GTM Narrative extends the product strategy documents with additional business and market context to inform Red Hat’s overall go-to-market strategy and approach, including an end-to-end perspective across thought leadership and awareness, brand-to-demand, marketing campaigns, and sales/partner plays and enablement. It provides guidance and frameworks intended for internal teams to use in CY24 planning and execution across Products, Marketing, Sales and Ecosystem teams, to drive top line growth across Red Hat’s portfolio.",Bryan Coapstick,,,rhcc-content-type:sales-guide,confidential - red hat only,,rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift;rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-openshift-ai;rhcc-product:red-hat-insights;rhcc-product:red-hat-satellite;rhcc-product:red-hat-advanced-cluster-management-for-kubernetes;rhcc-product:red-hat-advanced-cluster-security-for-kubernetes;rhcc-product:red-hat-cloud-services;rhcc-product:red-hat-openshift-container-platform;rhcc-product:red-hat-openstack-platform;rhcc-product:microsoft-azure-red-hat-openshift;rhcc-product:red-hat-openshift-service-on-aws;rhcc-product:red-hat-device-edge;rhcc-product:red-hat-trusted-software-supply-chain,,,,,https://docs.google.com/document/d/12Kb616MupD-Mq6VeqcKPTSZpCVw7d4zgNJs9jgwgpM4/edit,,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:architect;rhcc-roles:chief-architect;rhcc-roles:cloud-success-architect-csa;rhcc-roles:commercial-account-sa;rhcc-roles:customer-success-executive-cse;rhcc-roles:customer-success-manager-csm;rhcc-roles:ecosystem-sa;rhcc-roles:enterprise-account-sa;rhcc-roles:portfolio-ssa;rhcc-roles:product-ssa;rhcc-roles:ssp;rhcc-roles:technical-account-manager-tam;rhcc-roles:technical-services-manager;rhcc-roles:technical-support-engineer,rhcc-sales-play:ansible-community-to-enterprise;rhcc-sales-play:automate-the-enterprise;rhcc-sales-play:centos-to-rhel;rhcc-sales-play:standardize-on-linux-for-any-workload
ec3c58da-b3c8-4f21-a7b0-17a5985c90f2,/content/dam/rhcc/pnt/sales/technical-sales-and-go-to-market/red-hat-technology-decision-points-(tdps).pdf,PDF,application/pdf,Red Hat Technology Decision Points (TDPs),2025-07-05T02:00:00.000+02:00,2024-01-05T19:10:23.604Z,,en,,rhcc-audience:internal,available,Red Hat Technology Decision Points (TDPs),Bryan Coapstick,,,rhcc-content-type:sales-guide,confidential - red hat only,,rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-satellite;rhcc-product:red-hat-insights;rhcc-product:red-hat-openshift;rhcc-product:red-hat-openshift-container-platform;rhcc-product:red-hat-openstack-platform;rhcc-product:red-hat-advanced-cluster-management-for-kubernetes;rhcc-product:red-hat-advanced-cluster-security-for-kubernetes;rhcc-product:red-hat-openshift-platform-plus;rhcc-product:red-hat-openshift-service-on-aws;rhcc-product:microsoft-azure-red-hat-openshift;rhcc-product:red-hat-openshift-dedicated;rhcc-product:red-hat-openshift-on-ibm-cloud;rhcc-product:red-hat-runtimes;rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-ansible-lightspeed;rhcc-product:red-hat-device-edge;rhcc-product:red-hat-openshift-ai;rhcc-product:red-hat-application-foundations,,,,,https://docs.google.com/document/d/1Dn524Mg94xVvQtakZZFOg7L9k_GkH7_Tv4AiRfZcx3U/edit,,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:architect;rhcc-roles:chief-architect;rhcc-roles:cloud-success-architect-csa;rhcc-roles:commercial-account-sa;rhcc-roles:customer-success-executive-cse;rhcc-roles:customer-success-manager-csm;rhcc-roles:ecosystem-sa;rhcc-roles:enterprise-account-sa;rhcc-roles:portfolio-ssa;rhcc-roles:product-ssa;rhcc-roles:ssp;rhcc-roles:technical-account-manager-tam;rhcc-roles:technical-services-manager;rhcc-roles:technical-support-engineer,rhcc-sales-play:ansible-community-to-enterprise;rhcc-sales-play:centos-to-rhel;rhcc-sales-play:automate-the-enterprise;rhcc-sales-play:standardize-on-linux-for-any-workload
a66aec09-6953-4954-bd7e-fd03e9be4367,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_PENGUIN COMPUTING_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_PENGUIN COMPUTING_Pricebook 1QCY24,2025-07-18T02:00:00.000+02:00,2024-01-18T18:43:42.916Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-penguin,available,OEM_PENGUIN COMPUTING_Pricebook ,James Gaillard,,,rhcc-content-type:price-guide,confidential - nda required,,,,,,,,,,,,,
fc3ac8f7-882d-4cd0-88d1-dc7f23b08457,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_BULL_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_BULL_Pricebook 2QCY24,2025-07-18T02:00:00.000+02:00,2024-04-23T17:00:45.929Z,,en,,rhcc-audience:oem-prbk-bull,available,Bull OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
103a3823-961f-4e67-a406-d139baaf8184,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_CISCO_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_CISCO_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:21.943Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-cisco,available,Cisco OEM pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
19467bc3-db5a-484f-98dc-edc2fe598a2a,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_DELL_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_DELL_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:21.986Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-dell,available,Dell OEM pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
94a6801b-6a38-404c-9943-e0c8fba8f3d2,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_FUJITSU-J_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_FUJITSU-J_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:22.095Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-fujitsu-jpy,available,Fujitsu (Japan) OEM Pricebook ,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
9e423d28-0107-4197-92f7-3ce0ad864c9f,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_FUJITSU-ROW_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_FUJITSU-ROW_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:22.041Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-fujitsu-row,available,Fujitsu (RoW) Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
8b3b0f91-346e-4af3-b9e3-a1a044b3e4d4,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_H3C_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_H3C_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:21.966Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-h3c,available,OEM H3C Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
ab61cc70-1e77-4ff0-b906-a7f423a79857,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_HDS-ROW_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_HDS-ROW_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:21.952Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-hds-row,available,HDS OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
37a582e1-e95d-4c94-8a9e-d3969faf62b2,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_HITACHI-J_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_HITACHI-J_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:21.943Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-hitachi,available,Hitachi OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
65084c2b-5844-424e-9e07-6b9f287ceb16,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_HPE_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_HPE_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:27.944Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-hpe,available,HPE OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
dc63951b-fdb4-4b85-8e45-3a33a097078f,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_INSPUR_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_INSPUR_Pricebook 2QCY24,2025-10-22T20:00:00.000-04:00,2024-04-23T17:01:27.982Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-inspur,available,Inspur OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
b4d9e614-929d-46e2-98c4-756c6a9b2b98,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_LENOVO_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_LENOVO_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:28.004Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-lenovo,available,Lenovo OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
5e16f838-b1d0-4e42-99eb-b420a2a48cd8,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_NEC-J_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_NEC-J_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:27.964Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-nec-jpy,available,NEC (Japan) OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
52974980-ab4f-4396-920d-c5f0bf535fec,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_NEC-ROW_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_NEC-ROW_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:22.074Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-nec-row,available,NEC (RoW) OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
e74a017d-1904-402e-8731-cbf8b011b758,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_STRATUS_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_STRATUS_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:27.985Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-stratus,available,Stratus OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
27d4a8e2-b2df-4e20-9ce5-44dddca3fc3b,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_SUGON_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_SUGON_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:28.135Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-sugon,available,Sugon OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
b6e4839e-4a57-4df9-9198-1991922a8664,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_SUPER MICRO_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_SUPER MICRO_Pricebook 1QCY24,2025-07-18T02:00:00.000+02:00,2024-01-18T18:45:00.917Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-supermicro,available,Super Micro OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
fc9b3529-e996-414c-9398-bb982809c913,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_UNISYS_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_UNISYS_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:27.946Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-unisys,available,Unisys OEM Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
0ce6f58d-81ef-4f28-9d13-d2dc489f05ed,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_XFUSION_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_XFUSION_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:22.084Z,,en,,rhcc-audience:internal,available,OEM_XFUSION_Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
b8961262-da00-4b48-9499-10fec519b921,/content/dam/rhcc/pnt/sales/pricebooks/oem-pricebooks/OEM_QUANTA_Pricebook.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,OEM_QUANTA_Pricebook 2QCY24,2025-10-23T02:00:00.000+02:00,2024-04-23T17:01:28.058Z,,en,,rhcc-audience:internal;rhcc-audience:oem-prbk-quanta,available,OEM_QUANTA_Pricebook,James Gaillard,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
6e81a063-6619-4ad8-812f-cd5a0e04c16c,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_AUD_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct AUD Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:04:48.557Z,,en,,rhcc-audience:internal;rhcc-audience:direct-aud,available,CCSP Public APAC Direct AUD Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
8451ff4d-aa6a-43d7-b5de-dd05bb1fc3be,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_CNY_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct CNY Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:13:33.539Z,,en,,rhcc-audience:internal;rhcc-audience:direct-cny,available,CCSP Public APAC Direct CNY Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
c99fd50a-a30f-456d-accd-fa4b7ed6b294,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_IDR_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct IDR Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:16:03.539Z,,en,,rhcc-audience:direct-idr;rhcc-audience:internal,available,CCSP Public APAC Direct IDR Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
922363ab-be51-48d4-96a7-63eefc94e4be,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_INR_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct INR Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:19:24.533Z,,en,,rhcc-audience:internal,available,CCSP Public APAC Direct INR Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
2bb07e8b-a2e6-4354-a995-cd6e36cfa64c,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_JPY_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct JPY Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:21:54.540Z,,en,,rhcc-audience:direct-jpy;rhcc-audience:internal,available,CCSP Public APAC Direct JPY Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
460a886e-8b0a-4c56-9a98-12109405e03a,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_KRW_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct KRW Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:23:54.554Z,,en,,rhcc-audience:direct-krw,available,CCSP Public APAC Direct KRW Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
2d7085fe-5df1-47a7-8085-2de3dee2b33c,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_MYR_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct MYR Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:28:18.532Z,,en,,rhcc-audience:direct-myr;rhcc-audience:internal,available,CCSP Public APAC Direct MYR Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
e8a92b3c-bea7-40f2-9317-5d256071785e,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_PHP_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct PHP Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:31:54.555Z,,en,,rhcc-audience:internal;rhcc-audience:direct---php,available,CCSP Public APAC Direct PHP Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
ea7c8459-43de-4557-91a4-8bc9bb2a6c59,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_THB_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct THB Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:34:39.538Z,,en,,rhcc-audience:direct-thb;rhcc-audience:internal,available,CCSP Public APAC Direct THB Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
2b9944a4-ede6-4c64-9788-a78d5c6f7a77,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Direct_TWD_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Direct TWD Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:38:24.540Z,,en,,rhcc-audience:internal;rhcc-audience:direct---twd,available,CCSP Public APAC Direct TWD Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
e1f49d50-f35d-4d22-b5ca-aa296e961f3f,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_EMEA_Direct_EUR_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public EMEA Direct EUR Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:40:54.536Z,,en,,rhcc-audience:direct-eur;rhcc-audience:internal,available,CCSP Public EMEA Direct EUR Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
f23e0e4b-f48c-48c3-b28e-87b965ab0e54,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_EMEA_Direct_GBP_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public EMEA Direct GBP Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:42:57.579Z,,en,,rhcc-audience:direct-gbp;rhcc-audience:internal,available,CCSP Public EMEA Direct GBP Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
eee70058-f40e-4c04-bc7f-72562e276dd2,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_LATAM_Direct_BRL_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public LATAM Direct BRL Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:45:12.546Z,,en,,rhcc-audience:direct-brl;rhcc-audience:internal,available,CCSP Public LATAM Direct BRL Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
d8774504-25f0-4a4d-ad86-9cf82b3b7eed,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_NA_Direct_USD_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public Direct USD Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:49:18.529Z,,en,,rhcc-audience:direct-usd;rhcc-audience:internal;rhcc-audience:ccsp-kddi-corporation;rhcc-audience:ccsp-softbank-corp;rhcc-audience:ccsp-fujitsu-japan;rhcc-audience:ccsp-fujitsu-limited,available,CCSP Public Direct USD Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
edf84f20-e1a1-4db2-a0bc-f2c5353bcfa0,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Channel_CNY_10pctDiscount_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Channel CNY 10pct Discount Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:53:42.534Z,,en,,rhcc-audience:channel-10-cny;rhcc-audience:internal,available,CCSP Public APAC Channel CNY 10pct Discount Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
93c695d6-c8a8-4940-a2e7-792ed526f9f3,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Channel_INR_10pctDiscount_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Channel INR 10pct Discount Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:57:12.533Z,,en,,rhcc-audience:channel-10-inr;rhcc-audience:internal,available,CCSP Public APAC Channel INR 10pct Discount Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
ec68fa31-54e0-480c-9de7-0efaf1cb62f5,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Channel_JPY_10pctDiscount_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Channel JPY 10pct Discount Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T14:59:48.536Z,,en,,rhcc-audience:internal;rhcc-audience:channel-10-jpy,available,CCSP Public APAC Channel JPY 10pct Discount Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
8dbfad00-1696-45d9-855a-044a12ba0c69,/content/dam/rhcc/pnt/sales/pricebooks/ccsp/CCSP_Public_APAC_Channel_PHP_10pctDiscount_Q2CY24.xlsx,SHEET,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,CCSP Public APAC Channel PHP 10pct Discount Q2CY24,2024-07-15T17:59:00.000-04:00,2024-03-27T15:02:09.529Z,,en,,rhcc-audience:internal,available,CCSP Public APAC Channel PHP 10pct Discount Q2CY24,Michael Burrows,,,rhcc-content-type:price-guide,confidential - channel nda required,,,,,,,,,,,,,
